file_name,highest_peak,0_FFT mean coefficient_32,mean,standard_deviation,rms_val,top3_peak,entropy,kurtosis_val,skewness,time_diff,peak_to_peak,,pca_comp_0,pca_comp_1,pca_comp_2,max_frequency
2004.02.17.13.52.39,0.044698415,6.65E-05,0.10660332,0.001747049,0.148088917,0.119714562,5.448808019,2.158488614,-0.054764322,870600,1.557,,12859990.54,-252668.4427,-392.5373247,546.6842465
2004.02.17.14.02.39,0.04170142,7.85E-05,0.104298633,0.001707048,0.145271015,0.104827994,5.425848034,2.20445942,-0.165393569,871200,1.428,,12122099.35,-255457.6479,-416.8337903,548.3933978
2004.02.17.14.12.39,0.042404142,5.81E-05,0.104158838,0.001686668,0.14391644,0.116443926,5.424771898,2.027148274,-0.094280181,871800,1.39,,11875612.94,-256788.1243,-139.8728211,546.5621643
2004.02.17.14.22.39,0.032976502,6.31E-05,0.100056885,0.001638724,0.139727122,0.093776188,5.382794068,2.342641301,-0.10366598,872400,1.377,,15052843.49,-247961.9032,-98.86233774,548.3933978
2004.02.17.14.32.39,0.037411927,5.99E-05,0.101478027,0.001630184,0.139421117,0.101750246,5.39936269,1.986605434,-0.12113871,873000,1.375,,15035314.85,-248614.1578,-153.09622,546.6842465
2004.02.17.14.42.39,0.034357442,6.44E-05,0.101193115,0.001633544,0.139763575,0.097019988,5.394946702,2.071652361,-0.160825257,873600,1.443,,13841523.55,-252756.2611,-307.2643467,548.3933978
2004.02.17.14.52.39,0.043409482,6.00E-05,0.103380859,0.001670224,0.142420949,0.114550991,5.417997583,1.999828895,-0.076396186,874200,1.491,,14447222.01,-251558.4844,-31.94822728,546.8063287
2004.02.17.15.02.39,0.032417054,7.55E-05,0.100470996,0.0016123,0.138568243,0.093539569,5.386087018,2.22516441,-0.144660629,874800,1.425,,12577233.06,-257706.6702,-168.6911485,123.1809747
2004.02.17.15.12.39,0.040366395,8.87E-05,0.101997803,0.001644048,0.140595321,0.107823109,5.40399948,2.088408876,-0.131671352,875400,1.433,,13061475.55,-256869.1401,153.5919129,123.1809747
2004.02.17.15.22.39,0.034089612,7.46E-05,0.096234033,0.00155481,0.134478146,0.094899672,5.346979248,2.514313712,-0.068368041,876000,1.367,,12682088.38,-258595.8643,-251.1867812,123.1809747
2004.02.17.15.32.39,0.040052006,7.61E-05,0.102072656,0.001643116,0.140535547,0.115262197,5.404184888,2.029423853,-0.045317003,876600,1.441,,14764057.25,-253018.7829,-114.13402,548.3933978
2004.02.17.15.42.39,0.034779782,7.71E-05,0.10090083,0.001625144,0.139554173,0.092062238,5.392753389,2.174915562,-0.091400802,877200,1.353,,13815496.09,-256432.286,83.80313408,546.6842465
2004.02.17.15.52.39,0.033263322,7.95E-05,0.097949365,0.001549466,0.135094443,0.092282615,5.361416568,2.222977869,-0.087722727,877800,1.487,,11990066.66,-262448.3152,-40.45708417,546.6842465
2004.02.17.16.02.39,0.031390325,8.59E-05,0.099163184,0.001539689,0.135658014,0.090135113,5.373834645,2.112065655,-0.17338739,878400,1.484,,10955252.95,-266118.2577,16.07500449,546.6842465
2004.02.17.16.12.39,0.038725325,5.76E-05,0.098113574,0.001544467,0.134971361,0.102094622,5.3642795,2.253797686,-0.103468688,879000,1.459,,10992949.06,-266606.0778,143.4548784,123.1809747
2004.02.17.16.22.39,0.035716688,7.59E-05,0.096345508,0.001496452,0.1318969,0.092072781,5.346178454,2.279686743,-0.182458913,879600,1.321,,11471331.94,-265786.5129,260.1302791,123.1809747
2004.02.17.16.32.39,0.035340967,5.61E-05,0.094583984,0.001453831,0.128517232,0.09918673,5.325031245,1.945475244,-0.131368454,880200,1.264,,2786101.995,-292153.8702,148.5877509,123.1809747
2004.02.17.16.42.39,0.038600657,7.72E-05,0.092754297,0.001437763,0.125892331,0.104239683,5.304685718,1.9975428,-0.107511982,880800,1.352,,12068554.5,-265214.2525,414.8180032,548.3933978
2004.02.17.16.52.39,0.029739137,7.40E-05,0.092947803,0.001410325,0.125763458,0.086536803,5.309026841,1.90925979,-0.122522951,881400,1.45,,8993922.075,-274935.8726,438.8573143,123.3030569
2004.02.17.17.02.39,0.039241817,5.71E-05,0.091747314,0.001398902,0.124360391,0.099787413,5.29463642,2.080224099,-0.13352677,882000,1.321,,7117590.101,-281102.7204,375.5797851,123.3030569
2004.02.17.17.12.39,0.035259517,6.10E-05,0.09141333,0.001375821,0.122748673,0.090931192,5.290288339,1.849944924,-0.078688676,882600,1.565,,6590039.05,-283267.6183,442.3337991,123.1809747
2004.02.17.17.22.39,0.043101657,6.27E-05,0.089955615,0.001347448,0.120512102,0.099234486,5.274380767,1.836339405,-0.077879599,883200,1.276,,10371455.98,-272648.1709,759.408817,123.1809747
2004.02.17.17.32.39,0.040798656,6.38E-05,0.088090137,0.001285202,0.116663247,0.092377974,5.249559783,1.49478509,-0.119304684,883800,1.448,,8121862.876,-279922.4986,645.4572452,123.1809747
2004.02.17.17.42.39,0.038739746,6.08E-05,0.088082568,0.001306551,0.117923176,0.095186503,5.252652597,1.773545707,-0.109159098,884400,1.206,,5590203.658,-288032.9339,788.9766981,123.1809747
2004.02.17.17.52.39,0.040918365,6.99E-05,0.085101904,0.001240917,0.112858615,0.094401694,5.216804567,1.42460823,-0.075856179,885000,1.162,,9098981.376,-278222.8007,935.3833891,123.1809747
2004.02.17.18.02.39,0.034928642,4.66E-05,0.084900293,0.001242686,0.112491162,0.088152994,5.213911689,1.552294877,-0.162979667,885600,1.175,,8093810.011,-281804.9036,935.662029,123.1809747
2004.02.17.18.12.39,0.038560152,7.85E-05,0.084335352,0.001220048,0.111328272,0.086019744,5.207990221,1.330958797,-0.100008622,886200,1.199,,11397376.27,-272603.6424,1061.94225,123.1809747
2004.02.17.18.22.39,0.036470597,8.68E-05,0.084262598,0.001204163,0.111117433,0.081230204,5.203938179,1.386685689,-0.164183128,886800,1.213,,13035076.37,-268344.698,1135.710797,123.1809747
2004.02.17.18.32.39,0.030199274,6.56E-05,0.083739014,0.001187304,0.110867505,0.079026695,5.198218651,1.609342833,-0.188890169,887400,1.224,,7407062.68,-285642.2062,975.3916715,123.1809747
2004.02.17.18.42.39,0.035319779,7.05E-05,0.083944775,0.00119214,0.11017194,0.084281133,5.198630824,1.368957008,-0.131732669,888000,1.096,,8237116.23,-283779.3288,1069.901132,123.1809747
2004.02.17.18.52.39,0.042406496,4.99E-05,0.083749902,0.00119953,0.110035077,0.096366418,5.196692249,1.273868225,-0.154786248,888600,1.101,,4331848.428,-295965.4405,1044.609979,123.1809747
2004.02.17.19.02.39,0.043102856,6.46E-05,0.081600439,0.001153738,0.107006961,0.085024802,5.1710235,1.222080774,-0.151596552,889200,1.028,,5802654.199,-292201.9861,1039.323527,123.1809747
2004.02.17.19.12.39,0.037619054,5.70E-05,0.082107373,0.001157833,0.107284846,0.091680884,5.174587169,1.073305003,-0.150208766,889800,1.306,,5262866.478,-294403.3296,1056.665595,123.1809747
2004.02.17.19.22.39,0.043414978,8.15E-05,0.082464697,0.00117242,0.107817789,0.09097438,5.180213666,1.23315128,-0.139880137,890400,1.087,,7057913.96,-289677.4457,1177.511096,123.1809747
2004.02.17.19.32.39,0.028123997,8.39E-05,0.080774463,0.001141672,0.105737018,0.079539478,5.16149022,1.152887412,-0.113342214,891000,1.169,,7658634.469,-288494.9739,1272.135907,123.3030569
2004.02.17.19.42.39,0.033831136,8.40E-05,0.080039014,0.001114769,0.103852607,0.081143402,5.147042059,0.943239323,-0.140309243,891600,1.218,,8450726.157,-286745.4279,1159.279887,123.1809747
2004.02.17.19.52.39,0.040691766,6.34E-05,0.081642676,0.001152287,0.106789842,0.089639792,5.17186429,1.175502397,-0.127627949,892200,1.043,,6198840.572,-294026.2732,1142.867693,123.1809747
2004.02.17.20.02.39,0.042853516,7.49E-05,0.081170557,0.001123613,0.105297527,0.081938837,5.16165617,0.879922651,-0.138396778,892800,1.009,,6321660.394,-294261.6135,1238.967559,123.1809747
2004.02.17.20.12.39,0.040196208,6.23E-05,0.079938379,0.001125416,0.104246629,0.089916077,5.148733106,1.033177651,-0.099885399,893400,1.005,,3899540.995,-302047.538,1193.388348,123.1809747
2004.02.17.20.22.39,0.0402996,6.06E-05,0.079495313,0.001107147,0.103463543,0.088746949,5.143271384,1.000355245,-0.124333397,894000,1.042,,6701687.585,-294334.0541,1278.202032,123.1809747
2004.02.17.20.32.39,0.038457581,6.78E-05,0.079185449,0.001109146,0.103031473,0.08842644,5.138519277,0.908444701,-0.08751767,894600,1.015,,402011.1524,-313623.7003,1257.252649,123.1809747
2004.02.17.20.42.39,0.038027758,5.94E-05,0.076781641,0.001055693,0.099324412,0.085227427,5.105649046,0.771792725,-0.118709711,895200,1.03,,5141278.848,-300163.3215,1275.259225,123.1809747
2004.02.17.20.52.39,0.029080064,6.07E-05,0.079166553,0.001086267,0.102771055,0.075941977,5.138751598,0.926840571,-0.0743579,895800,1.308,,3281302.155,-306281.592,1241.001804,123.1809747
2004.02.17.21.02.39,0.028024418,8.21E-05,0.078236768,0.00107166,0.101510485,0.077253921,5.125047813,0.96672395,-0.111147379,896400,0.966,,2550057.876,-309050.9566,1267.477497,123.1809747
2004.02.17.21.12.39,0.032021025,6.31E-05,0.07803999,0.001054748,0.100501111,0.08012139,5.118218943,0.66521458,-0.120771701,897000,0.871,,-1134685.67,-320582.7471,1246.648516,123.1809747
2004.02.17.21.22.39,0.033443292,6.22E-05,0.076976123,0.001040524,0.099379906,0.082049332,5.105937001,0.74881247,-0.110167582,897600,1.021,,54580.95662,-317654.7324,1140.729736,123.1809747
2004.02.17.21.32.39,0.036312915,7.82E-05,0.079290771,0.001070684,0.102607107,0.088298445,5.139115739,0.822224431,-0.069946867,898200,0.918,,-2506996.6,-325854.3522,1158.495962,230.6133411
2004.02.17.21.42.39,0.037516545,7.21E-05,0.077523047,0.001038655,0.100012345,0.08672166,5.114767762,0.652715831,-0.156339686,898800,0.992,,-1156005.176,-322446.4521,1092.752425,123.1809747
2004.02.17.21.52.39,0.039035714,6.41E-05,0.079714551,0.00107523,0.102766156,0.089440775,5.141909601,0.641151158,-0.066491343,899400,0.952,,-3415242.624,-329749.1401,1076.265067,123.3030569
2004.02.17.22.02.39,0.036802384,7.19E-05,0.077917773,0.001044943,0.100792441,0.086845331,5.12251147,0.688527101,-0.053807117,900000,0.981,,-4592758.309,-333842.5406,1058.405627,123.1809747
2004.02.17.22.12.39,0.040848146,4.58E-05,0.077412109,0.00104565,0.100717244,0.086864428,5.116526076,0.869373249,-0.043038293,900600,1.067,,-5651671.748,-337584.4183,966.8061962,123.1809747
2004.02.17.22.22.39,0.035683428,8.27E-05,0.078838135,0.001054288,0.102125756,0.084793669,5.13351987,0.812207407,-0.067977294,901200,1.128,,-238607.1745,-322124.7519,1107.447827,123.1809747
2004.02.17.22.32.39,0.028407923,7.42E-05,0.079492578,0.001066137,0.102755595,0.077031202,5.14039289,0.764372547,-0.06600215,901800,0.969,,-7120525.224,-343142.4132,886.6504628,123.3030569
2004.02.17.22.42.39,0.037802961,6.28E-05,0.079562256,0.001073529,0.103247209,0.085511257,5.143276422,0.830541043,-0.076169362,902400,1.025,,-6138644.268,-340829.537,837.1962222,123.1809747
2004.02.17.22.52.39,0.038893507,7.29E-05,0.080708594,0.001098621,0.10473901,0.092775918,5.156368946,0.867310734,-0.047412887,903000,1.048,,-4288213.615,-335939.6047,892.708601,123.1809747
2004.02.17.23.02.39,0.03125524,6.38E-05,0.080810205,0.001098035,0.105460408,0.085663125,5.16030754,1.039995383,-0.004060615,903600,1.084,,-7695116.029,-346647.3081,829.2254486,123.1809747
2004.02.17.23.12.39,0.041893553,7.28E-05,0.08019209,0.00108285,0.10417619,0.087753625,5.149602138,0.977920377,-0.033228603,904200,1.072,,-8723334.769,-350298.0045,740.5332464,123.1809747
2004.02.17.23.22.39,0.044214838,7.26E-05,0.081071191,0.001091979,0.105129364,0.08741273,5.159925684,0.867729822,-0.007914264,904800,1.125,,-9246375.663,-352449.4535,827.2599098,123.1809747
2004.02.17.23.32.39,0.041310745,7.99E-05,0.078807275,0.001072905,0.103031193,0.087129395,5.13820096,0.983588553,-0.01063928,905400,1.079,,-8977426.675,-352251.9222,696.0773466,123.1809747
2004.02.17.23.42.39,0.043657224,6.94E-05,0.081467725,0.001123736,0.10615367,0.094880186,5.168556895,0.964631937,-0.009901111,906000,1.03,,-7165304.823,-347475.7849,729.8363869,123.1809747
2004.02.17.23.52.39,0.041104864,6.50E-05,0.081410986,0.001109796,0.105789206,0.090682011,5.165741944,0.852294876,-0.028719287,991800,1.021,,-7575146.623,-434491.6341,979.3019447,123.1809747
2004.02.18.00.02.39,0.040153521,7.44E-05,0.081140283,0.001127002,0.106245129,0.089474252,5.167213585,1.061652624,-0.016295334,992400,1.013,,-5913738.264,-430162.4196,1016.93241,123.1809747
2004.02.18.00.12.39,0.040036227,5.03E-05,0.081595947,0.001124841,0.106369522,0.08836877,5.170622624,0.943261496,0.023695014,993000,1.062,,-10018602.08,-442941.0307,905.0405911,123.1809747
2004.02.18.00.22.39,0.041924607,5.65E-05,0.081003076,0.001126522,0.105938025,0.093934546,5.16365573,1.036557386,0.041959916,993600,1.126,,-6193508.877,-432192.8742,895.0500315,123.1809747
2004.02.18.00.32.39,0.038333129,7.37E-05,0.083338818,0.00115544,0.108914045,0.092054214,5.191792691,1.007167888,0.043105896,994200,1.045,,-8009880.563,-438181.6765,899.1370462,123.1809747
2004.02.18.00.42.39,0.044104422,6.64E-05,0.082247998,0.001148309,0.107426356,0.090732133,5.180263302,0.90726874,0.026896889,994800,1.094,,-6962058.786,-435673.0624,863.8373042,123.1809747
2004.02.18.00.52.39,0.038781646,7.36E-05,0.082969727,0.001149902,0.108727043,0.092536518,5.18888022,1.060751118,0.080667839,995400,1.052,,-6439303.466,-434722.3377,815.8999387,123.1809747
2004.02.18.01.02.39,0.0302738,5.90E-05,0.084148389,0.001177362,0.110203091,0.079433571,5.201884711,1.030564302,0.04759964,996000,1.128,,-4763147.543,-430349.4943,848.0545342,123.1809747
2004.02.18.01.12.39,0.041318241,6.11E-05,0.084308008,0.001161858,0.109848707,0.086200867,5.202576092,0.916435195,-0.018425904,996600,0.967,,-5751523.552,-433881.597,901.0659597,123.1809747
2004.02.18.01.22.39,0.037587472,8.78E-05,0.083194092,0.001154832,0.108559988,0.091517573,5.190026709,0.893567153,-0.00363567,997200,0.981,,-7056757.039,-438354.308,787.4659916,123.1809747
2004.02.18.01.32.39,0.041658319,4.96E-05,0.084337451,0.001173112,0.109714386,0.08920414,5.201927626,0.84865746,-0.006496539,997800,1.013,,-6805416.458,-438208.7888,735.7499665,123.1809747
2004.02.18.01.42.39,0.035182812,6.24E-05,0.084134424,0.001183703,0.110215144,0.089579651,5.203912303,0.906351215,0.032004301,998400,1.17,,-7829294.894,-441846.0744,842.3692027,123.1809747
2004.02.18.01.52.39,0.041727829,7.31E-05,0.08273291,0.001156669,0.108429242,0.089773611,5.186152203,1.012676124,0.007319706,999000,1.003,,-4103198.588,-431391.4883,894.889628,123.1809747
2004.02.18.02.02.39,0.031666125,8.11E-05,0.083304932,0.001163963,0.108787376,0.086478677,5.192564081,0.832382817,-0.031517308,999600,0.976,,-7106642.503,-440902.2549,808.7050508,230.3691767
2004.02.18.02.12.39,0.04364475,7.96E-05,0.083894189,0.0011862,0.109455165,0.089149743,5.198794294,0.822666372,0.021223784,1000200,1.023,,-4701975.788,-434368.0971,843.7923844,123.1809747
2004.02.18.02.22.39,0.03780969,6.46E-05,0.08458374,0.001188879,0.110225104,0.093892119,5.206012471,0.827330105,0.008109122,1000800,1.142,,-3857116.558,-432461.5856,856.7538537,123.1809747
2004.02.18.02.32.39,0.041392279,6.15E-05,0.08437876,0.001184675,0.110072363,0.088385439,5.204280991,0.908852563,-0.008160563,1001400,1.118,,-3378476.59,-431641.4839,872.7426336,123.1809747
2004.02.18.02.42.39,0.037204604,5.99E-05,0.084471777,0.001189079,0.110490976,0.091824346,5.207484872,0.880006725,0.004961757,1002000,1.128,,-5434723.087,-438342.2529,761.5518643,123.1809747
2004.02.18.02.52.39,0.04184847,8.41E-05,0.084913867,0.001202391,0.111082356,0.088001856,5.212029759,0.910318848,0.006291369,1002600,1.018,,-540744.1646,-424422.6256,880.3434079,123.1809747
2004.02.18.03.02.39,0.029189292,6.60E-05,0.085808301,0.001201696,0.11181097,0.082304323,5.222232082,0.782117736,-0.033065987,1003200,1.275,,-6385189.705,-442362.4328,627.4675267,230.3691767
2004.02.18.03.12.39,0.043521798,6.86E-05,0.086527783,0.00124105,0.113778553,0.093641064,5.232393825,1.05250776,0.070348123,1003800,1.162,,-6334193.397,-442810.8745,743.1991957,123.1809747
2004.02.18.03.22.39,0.035536802,6.65E-05,0.084733984,0.001203769,0.111213129,0.092746926,5.211185037,1.003708777,-0.053252415,1004400,1.091,,-4036022.614,-436592.7208,735.3833146,230.3691767
2004.02.18.03.32.39,0.043773935,7.17E-05,0.086027783,0.001233978,0.112798497,0.093487359,5.225412312,0.986637151,0.044368182,1005000,1.27,,-3847941.052,-436638.1281,-417.7348818,123.1809747
2004.02.18.03.42.39,0.041435122,8.12E-05,0.101577148,0.001580401,0.137606851,0.117565449,5.400319475,1.434080706,0.011723481,1005600,1.32,,-319494.4999,-426769.6102,-247.121593,575.0073249
2004.02.18.03.52.39,0.0380105,7.63E-05,0.101788135,0.001563168,0.137160509,0.109636962,5.400790879,1.427736583,-0.075284882,1006200,1.428,,-2821555.929,-434792.574,-246.5068329,230.3691767
2004.02.18.04.02.39,0.037256839,7.70E-05,0.10005,0.001558844,0.135825559,0.107622154,5.383320637,1.525367831,0.00823954,1006800,1.338,,-3187149.451,-436478.2814,-561.627092,575.3735716
2004.02.18.04.12.39,0.039789341,8.02E-05,0.104881543,0.001637183,0.141282923,0.108666516,5.431662769,1.3180243,-0.061172012,1007400,1.37,,-1195703.21,-431169.1799,-281.6290834,123.1809747
2004.02.18.04.22.39,0.040388157,4.31E-05,0.101999756,0.001612638,0.139243985,0.12019098,5.405688329,1.654183388,-0.038074447,1008000,1.292,,-2832206.49,-436625.0281,-525.9709097,123.1809747
2004.02.18.04.32.39,0.044285651,7.28E-05,0.104758545,0.0016442,0.141492144,0.117954817,5.430782616,1.352631086,-0.004010183,1008600,1.507,,220032.7808,-428169.9571,-600.8869088,123.1809747
2004.02.18.04.42.39,0.041936523,7.39E-05,0.1070229,0.001691598,0.145461514,0.1190613,5.450074718,1.437992035,-0.033342192,1009200,1.304,,-621495.9939,-431266.1119,-436.0345828,548.3933978
2004.02.18.04.52.39,0.039059308,8.50E-05,0.104515332,0.001652582,0.142266097,0.111190938,5.426566604,1.4857916,-0.052908936,1009800,1.364,,-963277.4984,-432880.8162,-683.145054,548.3933978
2004.02.18.05.02.39,0.042881307,8.43E-05,0.108307715,0.001732677,0.148485168,0.120146607,5.462624579,1.621274429,-0.091411943,1010400,1.394,,-2671657.433,-438549.157,-680.5636325,575.3735716
2004.02.18.05.12.39,0.049793184,7.12E-05,0.107156299,0.001727482,0.147341206,0.139882654,5.453551999,1.790152476,-0.029541712,1011000,1.391,,-782960.9031,-433545.9228,-728.1942366,577.0827229
2004.02.18.05.22.39,0.043022158,8.92E-05,0.109984961,0.001756735,0.150207318,0.12008737,5.477753612,1.604501406,-0.026767458,1011600,1.44,,-2828104.172,-440213.6796,-810.6720005,548.2713156
2004.02.18.05.32.39,0.041964146,5.94E-05,0.109949219,0.001787659,0.152360471,0.122790555,5.478650154,1.81127094,-0.033031452,1012200,1.555,,2929842.385,-423731.4034,-905.9599168,123.1809747
2004.02.18.05.42.39,0.048380317,9.17E-05,0.114418701,0.001864287,0.157974731,0.133279211,5.517814485,1.739843361,-0.031603364,1012800,1.56,,-1197197.398,-436575.1897,-831.0436913,546.1959176
2004.02.18.05.52.39,0.048987086,7.62E-05,0.111663623,0.001849075,0.156426085,0.138104504,5.492909449,2.043003855,-0.060231664,1013400,1.514,,1559797.943,-428996.1398,-933.4121432,548.2713156
2004.02.18.06.02.39,0.045381646,8.52E-05,0.114850391,0.001868318,0.158550862,0.129239474,5.518765856,1.722214414,-0.050492926,1014000,1.414,,2731345.652,-426120.6984,-1046.61542,548.2713156
2004.02.18.06.12.39,0.050468781,7.15E-05,0.116939648,0.00191345,0.16185369,0.140729966,5.539691933,1.67806988,-0.060756005,1014600,1.584,,-1302028.701,-438686.9104,-1110.366675,548.1492333
2004.02.18.06.22.39,0.048975349,0.000107202,0.116756934,0.001938611,0.16324843,0.137185072,5.53501537,2.01478902,-0.039249227,1015200,1.673,,4061229.708,-423375.0979,-986.0810486,548.1492333
2004.02.18.06.32.39,0.043262882,7.74E-05,0.116302441,0.001903087,0.161177886,0.127016386,5.532319442,1.797566551,-0.059562067,1015800,1.497,,2071339.239,-429878.4555,-938.3938347,548.0271511
2004.02.18.06.42.39,0.044015705,8.63E-05,0.11678999,0.001939705,0.163860262,0.128529531,5.534845409,1.938961606,-0.052747388,1016400,1.487,,4575258.511,-423050.3058,-1057.45089,123.1809747
2004.02.18.06.52.39,0.047886824,6.96E-05,0.118268408,0.001952266,0.164140736,0.136391013,5.549559715,1.715053803,-0.07858511,1017000,1.535,,6257432.688,-418659.2816,-931.9746109,546.440082
2004.02.18.07.02.39,0.042260141,7.15E-05,0.117902637,0.00194695,0.165228682,0.121587148,5.544328073,1.982821655,-0.073423657,1017600,1.724,,1889317.071,-432219.0001,-1117.70911,123.1809747
2004.02.18.07.12.39,0.055961587,0.000108155,0.118561865,0.001973176,0.16665703,0.151218096,5.552115877,2.070871004,-0.037869769,1018200,1.604,,8585851.019,-412951.2872,-888.5345437,546.5621643
2004.02.18.07.22.39,0.049976237,9.57E-05,0.119002051,0.00198147,0.167658777,0.145175521,5.554798811,2.181972051,-0.051197907,1018800,1.682,,6261976.071,-420445.8983,-969.0572404,574.6410782
2004.02.18.07.32.39,0.04749915,0.000116644,0.118333447,0.001956447,0.16649171,0.130394464,5.549207675,2.246652075,-0.018545103,1019400,1.572,,5856565.128,-422248.4741,-894.5566837,548.51548
2004.02.18.07.42.39,0.04521258,8.72E-05,0.116806592,0.0019429,0.164218136,0.132092842,5.534885173,2.048758309,-0.072627111,1020000,1.516,,7766397.212,-417183.3064,-1184.414755,548.51548
2004.02.18.07.52.39,0.048345399,6.37E-05,0.121973633,0.002028456,0.17028355,0.14028379,5.58080075,1.763968278,-0.087573154,1020600,1.694,,9954883.019,-411290.4859,-1160.212328,548.51548
2004.02.18.08.02.39,0.05262501,7.70E-05,0.124002051,0.002073821,0.173625068,0.13569492,5.595371167,1.948658002,-0.028579716,1021200,1.499,,5263392.601,-425809.3215,-1247.154889,546.6842465
2004.02.18.08.12.39,0.058691509,8.23E-05,0.123531836,0.002067075,0.172986549,0.164686927,5.590936057,1.853814794,-0.097964769,1021800,1.665,,8559453.995,-416630.4289,-1173.279449,548.51548
2004.02.18.08.22.39,0.048392173,7.43E-05,0.123809277,0.002048139,0.173294136,0.13447155,5.597016135,1.95017691,-0.094093249,1022400,1.591,,6120628.224,-424465.6638,-1105.658819,546.6842465
2004.02.18.08.32.39,0.047758382,8.29E-05,0.120623779,0.002005736,0.168488488,0.136698731,5.568550909,1.923412204,-0.099551689,1023000,1.48,,7054347.939,-422294.9985,-893.7804146,546.6842465
2004.02.18.08.42.39,0.059060767,0.000103415,0.117393604,0.00194905,0.1629254,0.150165702,5.543115936,1.854188485,-0.089955913,1023600,1.404,,9729892.384,-414956.9537,-759.5348818,548.3933978
2004.02.18.08.52.39,0.049114467,8.58E-05,0.115647363,0.001925281,0.161057454,0.132834457,5.52722952,1.866960291,-0.111412723,1024200,1.509,,9251786.902,-416975.522,-807.0059133,548.3933978
2004.02.18.09.02.39,0.05384131,7.94E-05,0.117358057,0.001960569,0.163251683,0.148727561,5.542149686,1.885574564,-0.1450994,1024800,1.506,,11635400.27,-410503.4594,-686.4681536,548.3933978
2004.02.18.09.12.39,0.048065652,7.90E-05,0.118130566,0.001997999,0.165580453,0.134016976,5.546345949,2.042238959,-0.102185249,1025400,1.558,,16384188.67,-397015.418,-866.9032445,548.2713156
2004.02.18.09.22.39,0.051813184,7.44E-05,0.122172461,0.002066141,0.171376511,0.143004758,5.58155048,1.970578974,-0.089382338,1026000,1.526,,12596925.13,-408851.18,-757.4982772,548.51548
2004.02.18.09.32.39,0.044505767,7.41E-05,0.11730127,0.001933635,0.161588158,0.121830399,5.541588395,1.656941558,-0.170445039,1026600,1.557,,12686950.81,-409183.6822,-607.4106806,546.8063287
2004.02.18.09.42.39,0.051866804,7.37E-05,0.115611719,0.001916356,0.160485999,0.130622114,5.527857643,1.985390302,-0.103808378,1027200,1.555,,14366357.62,-404801.571,-727.4397152,546.6842465
2004.02.18.09.52.39,0.056055343,5.56E-05,0.117794385,0.001949415,0.162641278,0.145947624,5.547040161,1.737185721,-0.150332065,1027800,1.587,,13129529.97,-409070.5572,-573.4700448,548.51548
2004.02.18.10.02.39,0.054367487,7.14E-05,0.115363525,0.00190171,0.159670973,0.141174262,5.523849731,1.930010578,-0.223813917,1028400,1.506,,10548311.54,-417329.21,-856.066186,548.1492333
2004.02.18.10.12.39,0.049755847,0.000114741,0.12012749,0.001985889,0.16523962,0.133245229,5.565620184,1.697910947,-0.16735595,1029000,1.478,,15790533.13,-402376.3826,-708.6412808,546.440082
2004.02.18.10.22.39,0.051510906,6.78E-05,0.118865625,0.00194971,0.1635231,0.13644009,5.554369806,1.797294406,-0.168690934,1029600,1.447,,11655182.07,-415244.9981,-706.2476008,546.6842465
2004.02.18.10.32.39,0.053687264,5.71E-05,0.116733301,0.001936772,0.161813081,0.139904983,5.538038928,1.86228053,-0.154255414,1030200,1.599,,11683485.72,-415760.955,-674.4867113,548.3933978
2004.02.18.10.42.39,0.051711991,7.17E-05,0.116298779,0.001923639,0.160143885,0.139628171,5.532613952,1.802440264,-0.119475064,1030800,1.553,,13810355.96,-410050.0783,-309.7599603,546.8063287
2004.02.18.10.52.39,0.041032981,8.44E-05,0.111422607,0.001798213,0.153621547,0.117141311,5.491348599,1.989785665,-0.246071648,1031400,1.521,,7131105.934,-430466.0878,-393.8791424,548.51548
2004.02.18.11.02.39,0.043253873,6.24E-05,0.110108203,0.001791052,0.151183829,0.128470643,5.477966225,1.909744086,-0.250413752,1032000,1.591,,8796669.413,-426124.5309,-315.2503643,123.1809747
2004.02.18.11.12.39,0.048327927,7.36E-05,0.109202051,0.001773722,0.149816267,0.125834156,5.470413239,2.010027807,-0.200609211,1032600,1.643,,10243322.19,-422432.6299,-306.0366956,548.3933978
2004.02.18.11.22.39,0.044763017,5.81E-05,0.108978613,0.001765469,0.149335195,0.115599272,5.469462312,1.851587531,-0.226642854,1033200,1.572,,6552935.197,-433981.4547,-401.6481743,548.3933978
2004.02.18.11.32.39,0.042500787,6.12E-05,0.109610645,0.0017804,0.149818582,0.121704727,5.474992562,1.82471066,-0.221765334,1033800,1.572,,9626183.281,-425463.188,-208.3265552,123.1809747
2004.02.18.11.42.39,0.049164184,6.35E-05,0.108691504,0.001771571,0.149862981,0.121398761,5.464759951,2.143778797,-0.181633442,1034400,1.689,,15319030.69,-409174.7676,-574.0736239,548.3933978
2004.02.18.11.52.39,0.056484127,7.71E-05,0.11875708,0.002006993,0.167183675,0.139364308,5.552685606,2.348869357,-0.252177803,1035000,1.724,,18170036.38,-401317.0422,-740.651728,548.6375623
2004.02.18.12.02.39,0.048379057,9.34E-05,0.121940088,0.002047657,0.16999917,0.137451829,5.579946174,2.207939092,-0.276186703,1035600,1.797,,20183818.54,-395941.4079,-300.0444666,546.440082
2004.02.18.12.12.39,0.042902617,8.97E-05,0.11608623,0.001904514,0.160367228,0.120501931,5.529480569,2.159949,-0.31137237,1036200,1.668,,17402680.74,-404792.3192,-285.2624334,548.0271511
